Source,Target,Label,Weight
Faustina BI,Vitellius EXI,"Richard Bancroft, 1608",1
Faustina BI,Vitellius EXIV,"Richard Bancroft, 1608",1
Faustina BI,Vitellius EXVII,"Richard Bancroft, 1608",1
Faustina BI,Vitellius FIX,"Richard Bancroft, 1608",1
Faustina BII,Faustina BIII,"Arthur Agarde, 1613",1
Faustina BII,Faustina BV,"Arthur Agarde, 1613",1
Faustina BII,Faustina CV,"Arthur Agarde, 1613",1
Faustina BII,Galba EIII,"Arthur Agarde, 1613",1
Faustina BII,Julius AI,"Arthur Agarde, 1613",1
Faustina BII,Julius BIV,"Arthur Agarde, 1613",1
Faustina BII,Julius DVI,"Arthur Agarde, 1613",1
Faustina BII,Julius DVII,"Arthur Agarde, 1613",1
Faustina BII,Nero DI,"Arthur Agarde, 1613",1
Faustina BII,Nero DX,"Arthur Agarde, 1613",1
Faustina BII,Nero EI,"Arthur Agarde, 1613",1
Faustina BII,Otho AXVII,"Arthur Agarde, 1613",1
Faustina BII,Otho BXIV,"Arthur Agarde, 1613",1
Faustina BII,Otho CVIII,"Arthur Agarde, 1613",1
Faustina BII,Otho DIII,"Arthur Agarde, 1613",1
Faustina BII,Tiberius AVI,"Arthur Agarde, 1613",1
Faustina BII,Tiberius AX,"Arthur Agarde, 1613",1
Faustina BII,Tiberius AXIII,"Arthur Agarde, 1613",1
Faustina BII,Tiberius EVI,"Arthur Agarde, 1613",1
Faustina BII,Titus AII,"Arthur Agarde, 1613",1
Faustina BII,Titus AVIII,"Arthur Agarde, 1613",1
Faustina BII,Vespasian AVI,"Arthur Agarde, 1613",1
Faustina BII,Vespasian AXVIII,"Arthur Agarde, 1613",1
Faustina BII,Vespasian DX,"Arthur Agarde, 1613",1
Faustina BII,Vespasian EII,"Arthur Agarde, 1613",1
Faustina BII,Vitellius AVIII,"Arthur Agarde, 1613",1
Faustina BII,Vitellius AXIII,"Arthur Agarde, 1613",1
Faustina BII,Vitellius DII,"Arthur Agarde, 1613",1
Faustina BII,Vitellius DXV,"Arthur Agarde, 1613",1
Faustina BIII,Faustina BV,"Arthur Agarde, 1613",1
Faustina BIII,Faustina CV,"Arthur Agarde, 1613",1
Faustina BIII,Galba EIII,"Arthur Agarde, 1613",1
Faustina BIII,Julius AI,"Arthur Agarde, 1613",1
Faustina BIII,Julius BIV,"Arthur Agarde, 1613",1
Faustina BIII,Julius DVI,"Arthur Agarde, 1613",1
Faustina BIII,Julius DVII,"Arthur Agarde, 1613",1
Faustina BIII,Nero DI,"Arthur Agarde, 1613",1
Faustina BIII,Nero DX,"Arthur Agarde, 1613",1
Faustina BIII,Nero EI,"Arthur Agarde, 1613",1
Faustina BIII,Otho AXVII,"Arthur Agarde, 1612;Arthur Agarde, 1613;John Bernard, 1658",3
Faustina BIII,Otho BXIV,"Arthur Agarde, 1613",1
Faustina BIII,Otho CVIII,"Arthur Agarde, 1613",1
Faustina BIII,Otho DIII,"Arthur Agarde, 1613",1
Faustina BIII,Tiberius AVI,"Arthur Agarde, 1613",1
Faustina BIII,Tiberius AX,"Arthur Agarde, 1613",1
Faustina BIII,Tiberius AXIII,"Arthur Agarde, 1613",1
Faustina BIII,Tiberius EVI,"Arthur Agarde, 1613",1
Faustina BIII,Titus AII,"Arthur Agarde, 1613",1
Faustina BIII,Titus AVIII,"Arthur Agarde, 1613",1
Faustina BIII,Vespasian AVI,"Arthur Agarde, 1613",1
Faustina BIII,Vespasian AXVIII,"Arthur Agarde, 1613",1
Faustina BIII,Vespasian AXXIV,"John Lambe, 1612",1
Faustina BIII,Vespasian DX,"Arthur Agarde, 1613",1
Faustina BIII,Vespasian EII,"Arthur Agarde, 1613",1
Faustina BIII,Vitellius AVIII,"Arthur Agarde, 1613",1
Faustina BIII,Vitellius AXIII,"Arthur Agarde, 1613",1
Faustina BIII,Vitellius DII,"Arthur Agarde, 1613",1
Faustina BIII,Vitellius DXV,"Arthur Agarde, 1613",1
Faustina BIV,Faustina BIV,"James Ussher|William Laud|George Abbot, 1634",1
Faustina BIV,Nero CV,"William Camden, 1606",1
Faustina BIV,Nero CVII,"James Ussher|William Laud|George Abbot, 1634",1
Faustina BIV,Nero DI,"William Camden, 1606",1
Faustina BIV,Tiberius AX,"William Camden, 1606",1
Faustina BIV,Titus BXII,"William Camden, 1606",1
Faustina BIV,Titus BXIII,"William Camden, 1606",1
Faustina BIV,Vespasian AII,"William Camden, 1606",1
Faustina BIV,Vespasian BXXV,"William Camden, 1606",1
Faustina BIV,Vespasian DXXI,"William Camden, 1606",1
Faustina BIV,Vitellius DXV,"William Camden, 1606",1
Faustina BIV,Vitellius FIX,"William Camden, 1606",1
Faustina BIX,Faustina CIV,"John Selden, 1638",1
Faustina BIX,Galba AIX,"John Selden, 1638",1
Faustina BIX,Galba AX,"John Selden, 1638",1
Faustina BIX,Julius BVIII,"John Selden, 1638",1
Faustina BIX,Julius BXIII,"John Selden, 1638",1
Faustina BIX,London Society Of Antiquaries MS 116,"Henry Montagu, 1621",1
Faustina BIX,Nero AVII,"John Selden, 1638",1
Faustina BIX,Nero AXVII,"John Selden, 1638",1
Faustina BIX,Nero CIII,"Patrick Young, 1621",1
Faustina BIX,Nero CIX,"John Selden, 1638",1
Faustina BIX,Nero DI,"John Selden, 1638",1
Faustina BIX,Nero DVI,"John Selden, 1638",1
Faustina BIX,Nero DVIII,"John Selden, 1638",1
Faustina BIX,Nero EVI,"John Selden, 1638",1
Faustina BIX,Otho BV,"John Selden, 1638",1
Faustina BIX,Otho EVII,"John Selden, 1638",1
Faustina BIX,Otho EX,"John Selden, 1638;Henry Montagu, 1621",2
Faustina BIX,Tiberius AI,"John Selden, 1638",1
Faustina BIX,Tiberius BX,"John Selden, 1638",1
Faustina BIX,Tiberius BXIII,"John Selden, 1638",1
Faustina BIX,Tiberius CIII,"John Selden, 1638",1
Faustina BIX,Tiberius CIX,"John Selden, 1638",1
Faustina BIX,Tiberius CV,"John Selden, 1638",1
Faustina BIX,Titus BV,"John Selden, 1638",1
Faustina BIX,Titus EII,"John Selden, 1638",1
Faustina BIX,Titus EIII,"John Selden, 1638",1
Faustina BIX,Titus EIV,"John Selden, 1638",1
Faustina BIX,Vespasian AXII,"John Selden, 1638",1
Faustina BIX,Vespasian CXIII,"John Selden, 1638",1
Faustina BIX,Vitellius AIV,"John Selden, 1638",1
Faustina BIX,Vitellius CIV,"John Selden, 1638",1
Faustina BIX,Vitellius CX,"John Selden, 1638",1
Faustina BIX,Vitellius DII,"John Selden, 1638",1
Faustina BIX,Vitellius DXV,"John Selden, 1638",1
Faustina BIX,Vitellius EV,"John Selden, 1638",1
Faustina BIX,Vitellius EVI,"John Selden, 1638",1
Faustina BIX,Vitellius FXIX,"John Selden, 1638",1
Faustina BIX,Vitellius FXVIII,"John Selden, 1638",1
Faustina BV,Faustina CV,"Arthur Agarde, 1613",1
Faustina BV,Galba EIII,"Arthur Agarde, 1613",1
Faustina BV,Julius AI,"Arthur Agarde, 1613",1
Faustina BV,Julius BIV,"Arthur Agarde, 1613",1
Faustina BV,Julius DVI,"Arthur Agarde, 1613",1
Faustina BV,Julius DVII,"Arthur Agarde, 1613",1
Faustina BV,Nero DI,"Arthur Agarde, 1613",1
Faustina BV,Nero DX,"Arthur Agarde, 1613",1
Faustina BV,Nero EI,"Arthur Agarde, 1613",1
Faustina BV,Otho AXVII,"Arthur Agarde, 1613",1
Faustina BV,Otho BXIV,"Arthur Agarde, 1613",1
Faustina BV,Otho CVIII,"Arthur Agarde, 1613",1
Faustina BV,Otho DIII,"Arthur Agarde, 1613",1
Faustina BV,Tiberius AVI,"Arthur Agarde, 1613",1
Faustina BV,Tiberius AX,"Arthur Agarde, 1613",1
Faustina BV,Tiberius AXIII,"Arthur Agarde, 1613",1
Faustina BV,Tiberius EVI,"Arthur Agarde, 1613",1
Faustina BV,Titus AII,"Arthur Agarde, 1613",1
Faustina BV,Titus AVIII,"Arthur Agarde, 1613",1
Faustina BV,Vespasian AVI,"Arthur Agarde, 1613",1
Faustina BV,Vespasian AXVIII,"Arthur Agarde, 1613",1
Faustina BV,Vespasian DX,"Arthur Agarde, 1613",1
Faustina BV,Vespasian EII,"Arthur Agarde, 1613",1
Faustina BV,Vitellius AVIII,"Arthur Agarde, 1613",1
Faustina BV,Vitellius AXIII,"Arthur Agarde, 1613",1
Faustina BV,Vitellius DII,"Arthur Agarde, 1613",1
Faustina BV,Vitellius DXV,"Arthur Agarde, 1613",1
Faustina CII,Faustina EV,"Henry Montagu, 1604",1
Faustina CII,Titus CI,"Henry Montagu, 1604",1
Faustina CIII,Titus BIV,"Henry Howard, 1614",1
Faustina CIV,Galba AIX,"John Selden, 1638",1
Faustina CIV,Galba AX,"John Selden, 1638",1
Faustina CIV,Julius BVIII,"John Selden, 1638",1
Faustina CIV,Julius BXIII,"John Selden, 1638",1
Faustina CIV,Nero AVII,"John Selden, 1638",1
Faustina CIV,Nero AXVII,"John Selden, 1638",1
Faustina CIV,Nero CIX,"John Selden, 1638",1
Faustina CIV,Nero DI,"John Selden, 1638",1
Faustina CIV,Nero DVI,"John Selden, 1638",1
Faustina CIV,Nero DVIII,"John Selden, 1638",1
Faustina CIV,Nero EVI,"John Selden, 1638",1
Faustina CIV,Otho BV,"John Selden, 1638",1
Faustina CIV,Otho EVII,"John Selden, 1638",1
Faustina CIV,Otho EX,"John Selden, 1638",1
Faustina CIV,Tiberius AI,"John Selden, 1638",1
Faustina CIV,Tiberius BX,"John Selden, 1638",1
Faustina CIV,Tiberius BXIII,"John Selden, 1638",1
Faustina CIV,Tiberius CIII,"John Selden, 1638",1
Faustina CIV,Tiberius CIX,"John Selden, 1638",1
Faustina CIV,Tiberius CV,"John Selden, 1638",1
Faustina CIV,Titus BV,"John Selden, 1638",1
Faustina CIV,Titus EII,"John Selden, 1638",1
Faustina CIV,Titus EIII,"John Selden, 1638",1
Faustina CIV,Titus EIV,"John Selden, 1638",1
Faustina CIV,Vespasian AXII,"John Selden, 1638",1
Faustina CIV,Vespasian CXIII,"John Selden, 1638",1
Faustina CIV,Vitellius AIV,"John Selden, 1638",1
Faustina CIV,Vitellius CIV,"John Selden, 1638",1
Faustina CIV,Vitellius CX,"John Selden, 1638",1
Faustina CIV,Vitellius DII,"John Selden, 1638",1
Faustina CIV,Vitellius DXV,"John Selden, 1638",1
Faustina CIV,Vitellius EV,"John Selden, 1638",1
Faustina CIV,Vitellius EVI,"John Selden, 1638",1
Faustina CIV,Vitellius FXIX,"John Selden, 1638",1
Faustina CIV,Vitellius FXVIII,"John Selden, 1638",1
Faustina CV,Galba EIII,"Arthur Agarde, 1613",1
Faustina CV,Julius AI,"Arthur Agarde, 1613",1
Faustina CV,Julius BIV,"Arthur Agarde, 1613",1
Faustina CV,Julius DVI,"Arthur Agarde, 1613",1
Faustina CV,Julius DVII,"Arthur Agarde, 1613",1
Faustina CV,Nero DI,"Arthur Agarde, 1613",1
Faustina CV,Nero DX,"Arthur Agarde, 1613",1
Faustina CV,Nero EI,"Arthur Agarde, 1613",1
Faustina CV,Otho AXVII,"Arthur Agarde, 1613",1
Faustina CV,Otho BXIV,"Arthur Agarde, 1613",1
Faustina CV,Otho CVIII,"Arthur Agarde, 1613",1
Faustina CV,Otho DIII,"Arthur Agarde, 1613",1
Faustina CV,Tiberius AVI,"Arthur Agarde, 1613",1
Faustina CV,Tiberius AX,"Arthur Agarde, 1613",1
Faustina CV,Tiberius AXIII,"Arthur Agarde, 1613",1
Faustina CV,Tiberius EVI,"Arthur Agarde, 1613",1
Faustina CV,Titus AII,"Arthur Agarde, 1613",1
Faustina CV,Titus AVIII,"Arthur Agarde, 1613",1
Faustina CV,Vespasian AVI,"Arthur Agarde, 1613",1
Faustina CV,Vespasian AXVIII,"Arthur Agarde, 1613",1
Faustina CV,Vespasian DX,"Arthur Agarde, 1613",1
Faustina CV,Vespasian EII,"Arthur Agarde, 1613",1
Faustina CV,Vitellius AVIII,"Arthur Agarde, 1613",1
Faustina CV,Vitellius AXIII,"Arthur Agarde, 1613",1
Faustina CV,Vitellius DII,"Arthur Agarde, 1613",1
Faustina CV,Vitellius DXV,"Arthur Agarde, 1613",1
Faustina EV,Titus CI,"Henry Montagu, 1604",1
Faustina EVII,Julius FVI,"Edward Herbert, 1636",1
Faustina EVII,Otho CX,"Edward Herbert, 1636",1
Faustina EVII,Titus BI,"Edward Herbert, 1636",1
Faustina EVII,Titus DII,"Edward Herbert, 1636",1
Faustina EVII,Titus DIX,"Edward Herbert, 1636",1
Faustina EVII,Vespasian FIX,"Edward Herbert, 1636",1
Faustina EVII,Vitellius BXXI,"Edward Herbert, 1636",1
Faustina EVII,Vitellius CXI,"Edward Herbert, 1636",1
Faustina EVII,Vitellius CXVI,"Edward Herbert, 1636",1
Galba AI,Galba EX,"Richard Bancroft, 1608",1
Galba AI,Julius AXI,"Richard Bancroft, 1608",1
Galba AI,Nero AV,"Richard Bancroft, 1608",1
Galba AI,Nero AVIII,"Richard Bancroft, 1608",1
Galba AI,Nero AXV,"Richard Bancroft, 1608",1
Galba AI,Nero AXVI,"Richard Bancroft, 1608",1
Galba AI,Nero CV,"Richard Bancroft, 1608",1
Galba AI,Nero DI,"Richard Bancroft, 1608",1
Galba AI,Nero DII,"Richard Bancroft, 1608",1
Galba AI,Otho BIII,"Richard Bancroft, 1608",1
Galba AI,Otho BV,"Richard Bancroft, 1608",1
Galba AI,Otho DVIII,"Richard Bancroft, 1608",1
Galba AI,Otho EV,"Richard Bancroft, 1608",1
Galba AI,Tiberius AIX,"Richard Bancroft, 1608",1
Galba AI,Tiberius AX,"Richard Bancroft, 1608",1
Galba AI,Tiberius CVII,"Richard Bancroft, 1608",1
Galba AI,Tiberius CXIII,"Richard Bancroft, 1608",1
Galba AI,Titus AI,"Richard Bancroft, 1608",1
Galba AI,Titus DXI,"Richard Bancroft, 1608",1
Galba AI,Vespasian BXIX,"Richard Bancroft, 1608",1
Galba AI,Vespasian DIV,"Richard Bancroft, 1608",1
Galba AI,Vespasian FXIII,"Richard Bancroft, 1608",1
Galba AI,Vitellius DVII,"Richard Bancroft, 1608",1
Galba AI,Vitellius DXI,"Richard Bancroft, 1608",1
Galba AI,Vitellius DXV,"Richard Bancroft, 1608",1
Galba AI,Vitellius EIV,"Richard Bancroft, 1608",1
Galba AI,Vitellius EXI,"Richard Bancroft, 1608",1
Galba AI,Vitellius EXIV,"Richard Bancroft, 1608",1
Galba AI,Vitellius EXVII,"Richard Bancroft, 1608",1
Galba AI,Vitellius FIX,"Richard Bancroft, 1608",1
Galba AIX,Galba AX,"John Selden, 1638",1
Galba AIX,Julius BVIII,"John Selden, 1638",1
Galba AIX,Julius BXIII,"John Selden, 1638",1
Galba AIX,Nero AVII,"John Selden, 1638",1
Galba AIX,Nero AXVII,"John Selden, 1638",1
Galba AIX,Nero CIX,"John Selden, 1638",1
Galba AIX,Nero DI,"John Selden, 1638",1
Galba AIX,Nero DVI,"John Selden, 1638",1
Galba AIX,Nero DVIII,"John Selden, 1638",1
Galba AIX,Nero EVI,"John Selden, 1638",1
Galba AIX,Otho BV,"John Selden, 1638",1
Galba AIX,Otho EVII,"John Selden, 1638",1
Galba AIX,Otho EX,"John Selden, 1638",1
Galba AIX,Tiberius AI,"John Selden, 1638",1
Galba AIX,Tiberius BX,"John Selden, 1638",1
Galba AIX,Tiberius BXIII,"John Selden, 1638",1
Galba AIX,Tiberius CIII,"John Selden, 1638",1
Galba AIX,Tiberius CIX,"John Selden, 1638",1
Galba AIX,Tiberius CV,"John Selden, 1638",1
Galba AIX,Titus BV,"John Selden, 1638",1
Galba AIX,Titus EII,"John Selden, 1638",1
Galba AIX,Titus EIII,"John Selden, 1638",1
Galba AIX,Titus EIV,"John Selden, 1638",1
Galba AIX,Vespasian AXII,"John Selden, 1638",1
Galba AIX,Vespasian CXIII,"John Selden, 1638",1
Galba AIX,Vitellius AIV,"John Selden, 1638",1
Galba AIX,Vitellius CIV,"John Selden, 1638",1
Galba AIX,Vitellius CX,"John Selden, 1638",1
Galba AIX,Vitellius DII,"John Selden, 1638",1
Galba AIX,Vitellius DXV,"John Selden, 1638",1
Galba AIX,Vitellius EV,"John Selden, 1638",1
Galba AIX,Vitellius EVI,"John Selden, 1638",1
Galba AIX,Vitellius FXIX,"John Selden, 1638",1
Galba AIX,Vitellius FXVIII,"John Selden, 1638",1
Galba AVIII,Tiberius BIV,"Francis Tate, 1612",1
Galba AVIII,Tiberius EVIII,"Francis Tate, 1612",1
Galba AX,Julius BVIII,"John Selden, 1638",1
Galba AX,Julius BXIII,"John Selden, 1638",1
Galba AX,Nero AVII,"John Selden, 1638",1
Galba AX,Nero AXVII,"John Selden, 1638",1
Galba AX,Nero CIX,"John Selden, 1638",1
Galba AX,Nero DI,"John Selden, 1638",1
Galba AX,Nero DVI,"John Selden, 1638",1
Galba AX,Nero DVIII,"John Selden, 1638",1
Galba AX,Nero EVI,"John Selden, 1638",1
Galba AX,Otho BV,"John Selden, 1638",1
Galba AX,Otho EVII,"John Selden, 1638",1
Galba AX,Otho EX,"John Selden, 1638",1
Galba AX,Tiberius AI,"John Selden, 1638",1
Galba AX,Tiberius BX,"John Selden, 1638",1
Galba AX,Tiberius BXIII,"John Selden, 1638",1
Galba AX,Tiberius CIII,"John Selden, 1638",1
Galba AX,Tiberius CIX,"John Selden, 1638",1
Galba AX,Tiberius CV,"John Selden, 1638",1
Galba AX,Titus BV,"John Selden, 1638",1
Galba AX,Titus EII,"John Selden, 1638",1
Galba AX,Titus EIII,"John Selden, 1638",1
Galba AX,Titus EIV,"John Selden, 1638",1
Galba AX,Vespasian AXII,"John Selden, 1638",1
Galba AX,Vespasian CXIII,"John Selden, 1638",1
Galba AX,Vitellius AIV,"John Selden, 1638",1
Galba AX,Vitellius CIV,"John Selden, 1638",1
Galba AX,Vitellius CX,"John Selden, 1638",1
Galba AX,Vitellius DII,"John Selden, 1638",1
Galba AX,Vitellius DXV,"John Selden, 1638",1
Galba AX,Vitellius EV,"John Selden, 1638",1
Galba AX,Vitellius EVI,"John Selden, 1638",1
Galba AX,Vitellius FXIX,"John Selden, 1638",1
Galba AX,Vitellius FXVIII,"John Selden, 1638",1
Galba AXVIII,Nero AI,"James Ussher, 1646",1
Galba AXVIII,Otho AIX,"James Ussher, 1646",1
Galba BI,Galba BII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba BIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba BIV,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba BIX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba BV,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba BVI,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba BVII,"John Selden, 1621",1
Galba BI,Galba BVIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba BX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba BXI,"John Selden, 1621",1
Galba BI,Galba BXII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Galba CII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CIII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CIX,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CV,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CVI,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CVII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CVIII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CX,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba CXI,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DI,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DIII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DIV,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DIX,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DV,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DVI,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DVII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DVIII,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DX,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DXI,"Bulstrode Whitelocke, 1652",1
Galba BI,Galba DXII,"Bulstrode Whitelocke, 1652",1
Galba BI,Julius CIV,"Bulstrode Whitelocke, 1652",1
Galba BI,Julius EIII,"John Selden, 1621",1
Galba BI,Julius FIII,"John Selden, 1621",1
Galba BI,Nero BVIII,"John Selden, 1621",1
Galba BI,Otho BXIII,"John Selden, 1621",1
Galba BI,Otho DVII,"John Selden, 1621",1
Galba BI,Otho EIX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Otho EVII,"John Selden, 1621",1
Galba BI,Otho EVIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BI,Vespasian AXVIII,"John Selden, 1621",1
Galba BI,Vespasian BXXII,"Bulstrode Whitelocke, 1652",1
Galba BI,Vitellius CIX,"John Selden, 1621",1
Galba BII,Galba BIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Galba BIV,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Galba BIX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Galba BV,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Galba BVI,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba BVII,"John Selden, 1621",1
Galba BII,Galba BVIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Galba BX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Galba BXI,"John Selden, 1621",1
Galba BII,Galba BXII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Galba CII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CIII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CIX,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CV,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CVI,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CVII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CVIII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CX,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba CXI,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DI,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DIII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DIV,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DIX,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DV,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DVI,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DVII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DVIII,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DX,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DXI,"Bulstrode Whitelocke, 1652",1
Galba BII,Galba DXII,"Bulstrode Whitelocke, 1652",1
Galba BII,Julius CIV,"Bulstrode Whitelocke, 1652",1
Galba BII,Julius EIII,"John Selden, 1621",1
Galba BII,Julius FIII,"John Selden, 1621",1
Galba BII,Nero BVIII,"John Selden, 1621",1
Galba BII,Otho BXIII,"John Selden, 1621",1
Galba BII,Otho DVII,"John Selden, 1621",1
Galba BII,Otho EIX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Otho EVII,"John Selden, 1621",1
Galba BII,Otho EVIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BII,Vespasian AXVIII,"John Selden, 1621",1
Galba BII,Vespasian BXXII,"Bulstrode Whitelocke, 1652",1
Galba BII,Vitellius CIX,"John Selden, 1621",1
Galba BIII,Galba BIV,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Galba BIX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Galba BV,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Galba BVI,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba BVII,"John Selden, 1621",1
Galba BIII,Galba BVIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Galba BX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Galba BXI,"John Selden, 1621",1
Galba BIII,Galba BXII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Galba CII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CIII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CIX,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CV,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CVI,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CVII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CVIII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CX,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba CXI,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DI,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DIII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DIV,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DIX,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DV,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DVI,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DVII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DVIII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DX,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DXI,"Bulstrode Whitelocke, 1652",1
Galba BIII,Galba DXII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Julius CIV,"Bulstrode Whitelocke, 1652",1
Galba BIII,Julius EIII,"John Selden, 1621",1
Galba BIII,Julius FIII,"John Selden, 1621",1
Galba BIII,Nero BVIII,"John Selden, 1621",1
Galba BIII,Otho BXIII,"John Selden, 1621",1
Galba BIII,Otho DVII,"John Selden, 1621",1
Galba BIII,Otho EIX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Otho EVII,"John Selden, 1621",1
Galba BIII,Otho EVIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIII,Vespasian AXVIII,"John Selden, 1621",1
Galba BIII,Vespasian BXXII,"Bulstrode Whitelocke, 1652",1
Galba BIII,Vitellius CIX,"John Selden, 1621",1
Galba BIV,Galba BIX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIV,Galba BV,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIV,Galba BVI,"Bulstrode Whitelocke, 1652",1
Galba BIV,Galba BVII,"John Selden, 1621",1
Galba BIV,Galba BVIII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIV,Galba BX,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIV,Galba BXI,"John Selden, 1621",1
Galba BIV,Galba BXII,"John Selden, 1621;Bulstrode Whitelocke, 1652",2
Galba BIV,Galba CII,"Bulstrode Whitelocke, 1652",1
Galba BIV,Galba CIII,"Bulstrode Whitelocke, 1652",1
Galba BIV,Galba CIX,"Bulstrode Whitelocke, 1652",1
Galba BIV,Galba CV,"Bulstrode Whitelocke, 1652",1
