Source,Target
advice,CULGg132
advice,CamGon84
advice,BLHar2252
marriage,BLHar2252
sin,NLS18721
advice,NLS18721
translations,NLS18721
advice,NLS18721
proverbs,BodDou52
proverbs,RylandsLat394
advice,BodDou52
advice,RylandsLat394
proverbs,RylandsLat394
advice,RylandsLat394
advice,BodDou54
aphorisms,BodDou54
advice,MaidstA13
money,MaidstA13
advice,HunEL26C9
advice,CULLl510
advice,CamMagPep2553
advice,Banna
advice,BodDig102
advice,BodAsh189
friends,BodAsh189
advice,BodAsh59
sermons,BodLatTheD1
Christ,BodLatTheD1
advice,BodLatTheD1
advice,CULIi38
sermons,CULIi38
proverbs,NottsULMeLm1
advice,NottsULMeLm1
aphorisms,Bod480
advice,Bod480
advice,BlCottCalAII
advice,PULGar143
advice,BodDig102
advice,YaleBei163
advice,BosPLMed94
counsel,BosPLMed94
aphorisms,BosPLMed94
women,BosPLMed94
advice,BodTan407
sins,NLS18721
advice,NLS18721
sloth,NLS18721
advice,BLAdd31922
Henry VII,BLAdd31922
youth,BLAdd31922
advice,BodLauMis704
advice,OxfAllS103
advice,CamMagPep1461
advice,BLHar78
advice,BLHar4011
advice,Belfast
advice,SocAnt101
envoys,BodLauMis704
envoys,OxfAllS103
envoys,CamMagPep1461
envoys,BLHar78
envoys,BLHar4011
envoys,Belfast
envoys,SocAnt101
political verse,BodLauMis704
political verse,OxfAllS103
political verse,CamMagPep1461
political verse,BLHar78
political verse,BLHar4011
political verse,Belfast
political verse,SocAnt101
merchants,BodLauMis704
merchants,OxfAllS103
merchants,CamMagPep1461
merchants,BLHar78
merchants,BLHar4011
merchants,Belfast
merchants,SocAnt101
prologues,BodLauMis704
prologues,OxfAllS103
prologues,CamMagPep1461
prologues,BLHar78
prologues,BLHar4011
prologues,Belfast
prologues,SocAnt101
advice,BodRawPoe32
advice,BLAdd40673
advice,BLCottVitEX
advice,HunHM140
envoys,BodRawPoe32
envoys,BLAdd40673
envoys,BLCottVitEX
envoys,HunHM140
political verse,BodRawPoe32
political verse,BLAdd40673
political verse,BLCottVitEX
political verse,HunHM140
merchants,BodRawPoe32
merchants,BLAdd40673
merchants,BLCottVitEX
merchants,HunHM140
prologues,BodRawPoe32
prologues,BLAdd40673
prologues,BLCottVitEX
prologues,HunHM140
advice,BLHar78
advice,BLHar271
advice,RylandsEng955
advice,BosPLMed92
envoys,BLHar78
envoys,BLHar271
envoys,RylandsEng955
envoys,BosPLMed92
political verse,BLHar78
political verse,BLHar271
political verse,RylandsEng955
political verse,BosPLMed92
merchants,BLHar78
merchants,BLHar271
merchants,RylandsEng955
merchants,BosPLMed92
prologues,BLHar78
prologues,BLHar271
prologues,RylandsEng955
prologues,BosPLMed92
advice,YaleBei163
counsel,YaleBei163
warnings,YaleBei163
occupations,YaleBei163
advice,NLS18721
religious observance,NLS18721
translations,NLS18721
advice,CULGg4271b
advice,CamTCC600
advice,BLAdd29729
advice,CamTCC600
advice,BLAdd29729
advice,BodTan407
advice,BodTan407
advice,VandADyce45
mercy,BLHar1704
mercy,BLAdd31042
mercy,BLAdd39574
mercy,Lam853
advice,BLHar1704
advice,BLAdd31042
advice,BLAdd39574
advice,Lam853
advice,BodDig102
warnings,Bod34
warnings,BLRoy17Axxvii
advice,Bod34
advice,BLRoy17Axxvii
chansons d’aventure,BLSl2593
birds,BLSl2593
advice,BLSl2593
advice,BLAdd37049
illustrations,BLAdd37049
tongue,CamTCC1450
advice,CamTCC1450
advice,CULAdd6686
law,CULAdd6686
advice,Banna
court life,Banna
advice,PROC473712
money,PROC473712
advice,CULLl510
advice,CamMagPep2553
learning,CULLl510
learning,CamMagPep2553
carols,BodRawC813
advice,BodRawC813
advice,BodAsh59
advice,BLHar2251
advice,BLAru286
advice,CamGon351
advice,Lam78
sermons,CamGon351
sermons,Lam78
advice,CULFf238
advice,CamMagPep1584
advice,BLAdd31042
advice,PhilRos108330
wealth,PhilRos108330
advice,BodEngPoeta1
advice,BLAdd22283
envoys,BodEngPoete15
envoys,BodRawD328
envoys,CULEe431
envoys,CULFf49
envoys,CULHh412
envoys,CamMagPep2006
envoys,BLAdd38179
envoys,BLAru168
envoys,BLHar116
envoys,BLHar271
envoys,BLHar2251
envoys,BLHar4733
envoys,BLHar7333
envoys,NLWPen481
envoys,DULCosVii14
envoys,GULHun259
envoys,Chetham8009
envoys,Lam3597
envoys,PierpontM775
envoys,HunHM144
envoys,GottingenPhil163
envoys,RomeEC1306
advice,BodEngPoete15
advice,BodRawD328
advice,CULEe431
advice,CULFf49
advice,CULHh412
advice,CamMagPep2006
advice,BLAdd38179
advice,BLAru168
advice,BLHar116
advice,BLHar271
advice,BLHar2251
advice,BLHar4733
advice,BLHar7333
advice,NLWPen481
advice,DULCosVii14
advice,GULHun259
advice,Chetham8009
advice,Lam3597
advice,PierpontM775
advice,HunHM144
advice,GottingenPhil163
advice,RomeEC1306
advice,BodRawG59
advice,CamSidney63
advice,CopenThott306
advice,BLCottCalAIX
advice,BLCottCleoCIV
advice,PhilUPEng6
modesty,NLS18721
translations,NLS18721
advice,NLS18721
advice,BLAdd36523
advice,BLHar7333
aphorisms,BLAru59
advice,BLAru59
money,BLAru59
wealth,BLAru59
good deeds,CamTCC1450
almsgiving,CamTCC1450
wealth,CamTCC1450
advice,CamTCC1450
sermons,CULIi38
advice,CULIi38
sermons,CULIi38
advice,CULIi38
money,BodRawPoe32
money,CULLl510
money,CamMagPep2553
money,Banna
advice,BodRawPoe32
advice,CULLl510
advice,CamMagPep2553
advice,Banna
instruction,CULKk15
advice,CULKk15
advice,Bod315
advice,CamTCC1450
advice,CamTCC1450
advice,BLLan762
advice,BLIB49408
advice,NottsULMeLm1
precepts,NottsULMeLm1
aphorisms,NottsULMeLm1
advice,CULLl510
advice,CamMagPep2553
advice,Banna
advice,BodSelSup52
advice,CULIi326
advice,BLAdd37049
advice,BLLan762
advice,NLWPen395
twelve-line,NLWPen395
advice,CamTCC323
fragments,CamTCC323
translations,CamTCC323
swearers,CamTCC323
repentance,CamTCC323
advice,OxfMert248
aphorisms,OxfMert248
advice,CULGg412
lust,CULGg412
envoys,CULDd454
prologues,CULDd454
advice,CULDd454
proverbs,BodDou52
proverbs,RylandsLat394
advice,BodDou52
advice,RylandsLat394
translations,BodDou52
translations,RylandsLat394
translations,NLS18721
advice,NLS18721
wealth,NLS18721
rubrics,EDU42
advice,EDU42
advice,OxfJesus29
thieves,BLHar3038
advice,BLHar3038
moderation,Lam259
advice,Lam259
food,Lam259
women,BodAsh59
women,BodFair16
women,CamTCC599
women,BLHar116
women,BLHar2251
women,BLHar7578
women,NLS1931
women,PierpontM775
women,CopenThott110
women,RomeEC1306
advice,BodAsh59
advice,BodFair16
advice,CamTCC599
advice,BLHar116
advice,BLHar2251
advice,BLHar7578
advice,NLS1931
advice,PierpontM775
advice,CopenThott110
advice,RomeEC1306
old age,BodAsh59
old age,BodFair16
old age,CamTCC599
old age,BLHar116
old age,BLHar2251
old age,BLHar7578
old age,NLS1931
old age,PierpontM775
old age,CopenThott110
old age,RomeEC1306
wine,BodAsh59
wine,BodFair16
wine,CamTCC599
wine,BLHar116
wine,BLHar2251
wine,BLHar7578
wine,NLS1931
wine,PierpontM775
wine,CopenThott110
wine,RomeEC1306
estates literature,BLSl4031
advice,BLSl4031
scripture,NLS18721
advice,NLS18721
translations,NLS18721
fornication,NLS18721
epilogues,BLAdd5467
epilogues,NLS17122
epilogues,BLAdd38690
advice to princes,BLAdd5467
advice to princes,NLS17122
advice to princes,BLAdd38690
greed,BLAdd5467
greed,NLS17122
greed,BLAdd38690
James I,BLAdd5467
James I,NLS17122
James I,BLAdd38690
sermons,CULKk424
advice to princes,CULKk424
governance,CULKk424
evils of the time,BodAsh61
evils of the time,Bod686
evils of the time,CamTCC1450
evils of the time,BLAdd29729
evils of the time,BLHar172
evils of the time,BLHar2251
evils of the time,BLHar4011
evils of the time,BLLan409
evils of the time,Banna
evils of the time,HunEL26A13
advice to princes,BodAsh61
advice to princes,Bod686
advice to princes,CamTCC1450
advice to princes,BLAdd29729
advice to princes,BLHar172
advice to princes,BLHar2251
advice to princes,BLHar4011
advice to princes,BLLan409
advice to princes,Banna
advice to princes,HunEL26A13
counsel,BodAsh61
counsel,Bod686
counsel,CamTCC1450
counsel,BLAdd29729
counsel,BLHar172
counsel,BLHar2251
counsel,BLHar4011
counsel,BLLan409
counsel,Banna
counsel,HunEL26A13
political poems,BodAsh61
political poems,Bod686
political poems,CamTCC1450
political poems,BLAdd29729
political poems,BLHar172
political poems,BLHar2251
political poems,BLHar4011
political poems,BLLan409
political poems,Banna
political poems,HunEL26A13
virtues,BodAsh61
virtues,Bod686
virtues,CamTCC1450
virtues,BLAdd29729
virtues,BLHar172
virtues,BLHar2251
virtues,BLHar4011
virtues,BLLan409
virtues,Banna
virtues,HunEL26A13
satire,BodAsh61
satire,Bod686
satire,CamTCC1450
satire,BLAdd29729
satire,BLHar172
satire,BLHar2251
satire,BLHar4011
satire,BLLan409
satire,Banna
satire,HunEL26A13
aphorisms,Banna
advice to princes,Banna
advice to princes,BodDig102
Fortune,BodArcSelB10
Fortune,BodAsh59
Fortune,Bod263
Fortune,BodDig181
Fortune,BodHat2
Fortune,BodeMus1
Fortune,BodRawC448
Fortune,OxfBal329
Fortune,OxfCCC242
Fortune,CamFitzMc182
Fortune,CamMagPep2011
Fortune,BLSl4031
Fortune,CamTCC600
Fortune,BLAdd21410
Fortune,BLAdd29729
Fortune,BLAdd39659
Fortune,BLHar172
Fortune,BLHar367
Fortune,BLHar1245
Fortune,BLHar1766
Fortune,BLHar2251
Fortune,BLHar2255
Fortune,BLHar3486
Fortune,BLHar4011
Fortune,BLHar4197
Fortune,BLHar4203
Fortune,BLLan699
Fortune,BLRoy18Bxxxi
Fortune,BLRoy18Div
Fortune,BLRoy18Dv
Fortune,Belvoir
Fortune,NLSGaelic37
Fortune,GULHun5
Fortune,Lam256
Fortune,Longleat254
Fortune,RylandsEng2
Fortune,Berkeley
Fortune,ChicagoUL565
Fortune,Chicago333
Fortune,Plimpton255
Fortune,PierpontM124
Fortune,PierpontM4
Fortune,PhilFree314
Fortune,PhilRos43916
Fortune,PULGar139
Fortune,PULTayM2
Fortune,HunHM268
Fortune,Urbana84
Fortune,McGill143
Fortune,Victoria
Fortune,TokyoTak30
Fortune,TokyoTak40
Fortune,TokyoTak78
Fortune,TokyoTak79
Fortune,Leiden
Fortune,AudleyFall
Fortune,Tregaskis
Fortune,Maggs1953
Fortune,Sotheby1983
Fortune,Sotheby1976
advice to princes,BodArcSelB10
advice to princes,BodAsh59
advice to princes,Bod263
advice to princes,BodDig181
advice to princes,BodHat2
advice to princes,BodeMus1
advice to princes,BodRawC448
advice to princes,OxfBal329
advice to princes,OxfCCC242
advice to princes,CamFitzMc182
advice to princes,CamMagPep2011
advice to princes,BLSl4031
advice to princes,CamTCC600
advice to princes,BLAdd21410
advice to princes,BLAdd29729
advice to princes,BLAdd39659
advice to princes,BLHar172
advice to princes,BLHar367
advice to princes,BLHar1245
advice to princes,BLHar1766
advice to princes,BLHar2251
advice to princes,BLHar2255
advice to princes,BLHar3486
advice to princes,BLHar4011
advice to princes,BLHar4197
advice to princes,BLHar4203
advice to princes,BLLan699
advice to princes,BLRoy18Bxxxi
advice to princes,BLRoy18Div
advice to princes,BLRoy18Dv
advice to princes,Belvoir
advice to princes,NLSGaelic37
advice to princes,GULHun5
advice to princes,Lam256
advice to princes,Longleat254
advice to princes,RylandsEng2
advice to princes,Berkeley
advice to princes,ChicagoUL565
advice to princes,Chicago333
advice to princes,Plimpton255
advice to princes,PierpontM124
advice to princes,PierpontM4
advice to princes,PhilFree314
advice to princes,PhilRos43916
advice to princes,PULGar139
advice to princes,PULTayM2
advice to princes,HunHM268
advice to princes,Urbana84
advice to princes,McGill143
advice to princes,Victoria
advice to princes,TokyoTak30
advice to princes,TokyoTak40
advice to princes,TokyoTak78
advice to princes,TokyoTak79
advice to princes,Leiden
advice to princes,AudleyFall
advice to princes,Tregaskis
advice to princes,Maggs1953
advice to princes,Sotheby1983
advice to princes,Sotheby1976
political poems,CULMm442
advice to princes,CULMm442
Holy Church,BLHar1245
Holy Church,BLSl1212
political poems,BLHar1245
political poems,BLSl1212
advice to princes,BLHar1245
advice to princes,BLSl1212
political poems,BodLauMis735
political poems,BodDig185
political poems,BodSelSup53
political poems,BodAsh40
political poems,BodRawD913
political poems,BodRawPoe10
political poems,BodRawPoe168
political poems,BodDou158
political poems,Bod221
political poems,CULGg617
political poems,CULHh411
political poems,CULKk13
political poems,CamCCC496
political poems,CamMagPep2101
political poems,CamQue12
political poems,CamStJohn223
political poems,CamTCC602
political poems,CamFitzMc182
political poems,CamFitzMc185
political poems,BLAru38
political poems,BLAru59
political poems,BLHar116
political poems,BLHar372
political poems,BLHar4826
political poems,BLHar4866
political poems,BLHar5977
political poems,BLHar7333
political poems,BLRoy8Axxi
political poems,BLRoy17Cxiv
political poems,BLRoy17Dvi
political poems,BLRoy17Dxviii
political poems,BLRoy17Dxix
political poems,BLSl1212
political poems,BLSl1825
political poems,BLAdd18632
political poems,CovAcc3251
political poems,NLS19111
political poems,EDU202
political poems,SocAnt134
political poems,Chicago337
political poems,HunEL26A13
political poems,HunHM111
political poems,HunHM135
political poems,YaleBei493
political poems,PULGar137
political poems,PhilRos108330
advice to princes,BodLauMis735
advice to princes,BodDig185
advice to princes,BodSelSup53
advice to princes,BodAsh40
advice to princes,BodRawD913
advice to princes,BodRawPoe10
advice to princes,BodRawPoe168
advice to princes,BodDou158
advice to princes,Bod221
advice to princes,CULGg617
advice to princes,CULHh411
advice to princes,CULKk13
advice to princes,CamCCC496
advice to princes,CamMagPep2101
advice to princes,CamQue12
advice to princes,CamStJohn223
advice to princes,CamTCC602
advice to princes,CamFitzMc182
advice to princes,CamFitzMc185
advice to princes,BLAru38
advice to princes,BLAru59
advice to princes,BLHar116
advice to princes,BLHar372
advice to princes,BLHar4826
advice to princes,BLHar4866
advice to princes,BLHar5977
advice to princes,BLHar7333
advice to princes,BLRoy8Axxi
advice to princes,BLRoy17Cxiv
advice to princes,BLRoy17Dvi
advice to princes,BLRoy17Dxviii
advice to princes,BLRoy17Dxix
advice to princes,BLSl1212
advice to princes,BLSl1825
advice to princes,BLAdd18632
advice to princes,CovAcc3251
advice to princes,NLS19111
advice to princes,EDU202
advice to princes,SocAnt134
advice to princes,Chicago337
advice to princes,HunEL26A13
advice to princes,HunHM111
advice to princes,HunHM135
advice to princes,YaleBei493
advice to princes,PULGar137
advice to princes,PhilRos108330
envoys,BodLauMis735
envoys,BodDig185
envoys,BodSelSup53
envoys,BodAsh40
envoys,BodRawD913
envoys,BodRawPoe10
envoys,BodRawPoe168
envoys,BodDou158
envoys,Bod221
envoys,CULGg617
envoys,CULHh411
envoys,CULKk13
envoys,CamCCC496
envoys,CamMagPep2101
envoys,CamQue12
envoys,CamStJohn223
envoys,CamTCC602
envoys,CamFitzMc182
envoys,CamFitzMc185
envoys,BLAru38
envoys,BLAru59
envoys,BLHar116
envoys,BLHar372
envoys,BLHar4826
envoys,BLHar4866
envoys,BLHar5977
envoys,BLHar7333
envoys,BLRoy8Axxi
envoys,BLRoy17Cxiv
envoys,BLRoy17Dvi
envoys,BLRoy17Dxviii
envoys,BLRoy17Dxix
envoys,BLSl1212
envoys,BLSl1825
envoys,BLAdd18632
envoys,CovAcc3251
envoys,NLS19111
envoys,EDU202
envoys,SocAnt134
envoys,Chicago337
envoys,HunEL26A13
envoys,HunHM111
envoys,HunHM135
envoys,YaleBei493
envoys,PULGar137
envoys,PhilRos108330
advice to princes,PULTayM5
advice to princes,Bod263
counsel,BodFair8
counsel,BodJones8
counsel,CamMagPep2553
counsel,Marchmont
counsel,Banna
advice to princes,BodFair8
advice to princes,BodJones8
advice to princes,CamMagPep2553
advice to princes,Marchmont
advice to princes,Banna
political poems,BodFair8
political poems,BodJones8
political poems,CamMagPep2553
political poems,Marchmont
political poems,Banna
chronicles,BodFair8
chronicles,BodJones8
chronicles,CamMagPep2553
chronicles,Marchmont
chronicles,Banna
envoys,BodFair16
envoys,BodHat73
envoys,CamMagPep2553
envoys,CamTCC600
envoys,CamTCC921
envoys,BLAdd22139
envoys,BLCottCleoDVII
envoys,BLCottOthoAXVIII
envoys,BLHar7333
envoys,BLHar7578
envoys,CovAcc3251
envoys,Banna
envoys,Lam344
envoys,YaleBei365
envoys,TCD432
mutability,BodFair16
mutability,BodHat73
mutability,CamMagPep2553
mutability,CamTCC600
mutability,CamTCC921
mutability,BLAdd22139
mutability,BLCottCleoDVII
mutability,BLCottOthoAXVIII
mutability,BLHar7333
mutability,BLHar7578
mutability,CovAcc3251
mutability,Banna
mutability,Lam344
mutability,YaleBei365
mutability,TCD432
friends,BodFair16
friends,BodHat73
friends,CamMagPep2553
friends,CamTCC600
friends,CamTCC921
friends,BLAdd22139
friends,BLCottCleoDVII
friends,BLCottOthoAXVIII
friends,BLHar7333
friends,BLHar7578
friends,CovAcc3251
friends,Banna
friends,Lam344
friends,YaleBei365
friends,TCD432
transitoriness,BodFair16
transitoriness,BodHat73
transitoriness,CamMagPep2553
transitoriness,CamTCC600
transitoriness,CamTCC921
transitoriness,BLAdd22139
transitoriness,BLCottCleoDVII
transitoriness,BLCottOthoAXVIII
transitoriness,BLHar7333
transitoriness,BLHar7578
transitoriness,CovAcc3251
transitoriness,Banna
transitoriness,Lam344
transitoriness,YaleBei365
transitoriness,TCD432
evils of the time,BodFair16
evils of the time,BodHat73
evils of the time,CamMagPep2553
evils of the time,CamTCC600
evils of the time,CamTCC921
evils of the time,BLAdd22139
evils of the time,BLCottCleoDVII
evils of the time,BLCottOthoAXVIII
evils of the time,BLHar7333
evils of the time,BLHar7578
evils of the time,CovAcc3251
evils of the time,Banna
evils of the time,Lam344
evils of the time,YaleBei365
evils of the time,TCD432
advice to princes,BodFair16
advice to princes,BodHat73
advice to princes,CamMagPep2553
advice to princes,CamTCC600
advice to princes,CamTCC921
advice to princes,BLAdd22139
advice to princes,BLCottCleoDVII
advice to princes,BLCottOthoAXVIII
advice to princes,BLHar7333
advice to princes,BLHar7578
advice to princes,CovAcc3251
advice to princes,Banna
advice to princes,Lam344
advice to princes,YaleBei365
advice to princes,TCD432
political verse,BLAdd20059
advice to princes,BLAdd20059
Fortune,BodArcSelB10
Fortune,BodAsh59
Fortune,Bod638
Fortune,BodFair16
Fortune,CULIi321
Fortune,CamMagPep2006
Fortune,CamTCC600
Fortune,BLHar2251
Fortune,BLLan699
Fortune,Leiden
mutability,BodArcSelB10
mutability,BodAsh59
mutability,Bod638
mutability,BodFair16
mutability,CULIi321
mutability,CamMagPep2006
mutability,CamTCC600
mutability,BLHar2251
mutability,BLLan699
mutability,Leiden
advice to princes,BodArcSelB10
advice to princes,BodAsh59
advice to princes,Bod638
advice to princes,BodFair16
advice to princes,CULIi321
advice to princes,CamMagPep2006
advice to princes,CamTCC600
advice to princes,BLHar2251
advice to princes,BLLan699
advice to princes,Leiden
envoys,BodArcSelB10
envoys,BodAsh59
envoys,Bod638
envoys,BodFair16
envoys,CULIi321
envoys,CamMagPep2006
envoys,CamTCC600
envoys,BLHar2251
envoys,BLLan699
envoys,Leiden
dialogues,BodArcSelB10
dialogues,BodAsh59
dialogues,Bod638
dialogues,BodFair16
dialogues,CULIi321
dialogues,CamMagPep2006
dialogues,CamTCC600
dialogues,BLHar2251
dialogues,BLLan699
dialogues,Leiden
epistles,BodFair16
epistles,CULGg427
epistles,CamMagPep2006
friends,BodFair16
friends,CULGg427
friends,CamMagPep2006
love,BodFair16
love,CULGg427
love,CamMagPep2006
envoys,BodFair16
envoys,CULGg427
envoys,CamMagPep2006
epilogues,BodFair16
epilogues,CULGg427
epilogues,CamMagPep2006
advice to princes,BodFair16
advice to princes,CULGg427
advice to princes,CamMagPep2006
John,BLRoy17Dxviii
John,HunHM111
occasional verse,BLRoy17Dxviii
occasional verse,HunHM111
advice to princes,BLRoy17Dxviii
advice to princes,HunHM111
advice to princes,Banna
advice to princes,BodDig102
kings of England,BodDig102
political poems,BodDig102
salvation,Banna
consience,Banna
advice to princes,Banna
warnings,BLCottRollsII23
advice to princes,BLCottRollsII23
Henry VI,BLCottRollsII23
political poems,BLCottRollsII23
saints’ lives,Bod779
Aelthelwold,Bod779
Aelthelwold,BodEngPoeta1
Aelthelwold,CamTCC605
Aelthelwold,BLAdd10626
Aelthelwold,NLW5043
Aelthelwold,Lam223
saints’ lives,BodEngPoeta1
saints’ lives,CamTCC605
saints’ lives,BLAdd10626
saints’ lives,NLW5043
saints’ lives,Lam223
Aethelbert,BodEngPoeta1
Aethelbert,CamTCC605
Aethelbert,BLCottJulDIX
Aethelbert,BLEge1993
saints’ lives,BodEngPoeta1
saints’ lives,CamTCC605
saints’ lives,BLCottJulDIX
saints’ lives,BLEge1993
charters,BodDod10
charters,BodDod95
charters,BodDod116
charters,BLCottCharIV18
charters,BLLan269
charters,CantM251
John of Beverley,BodDod10
John of Beverley,BodDod95
John of Beverley,BodDod116
John of Beverley,BLCottCharIV18
John of Beverley,BLLan269
John of Beverley,CantM251
Aethelstan,BodDod10
Aethelstan,BodDod95
Aethelstan,BodDod116
Aethelstan,BLCottCharIV18
Aethelstan,BLLan269
Aethelstan,CantM251
charters,BodDod160
charters,CamTCC1174
charters,PRODL41270
Ripon,BodDod160
Ripon,CamTCC1174
Ripon,PRODL41270
Aethelstan,BodDod160
Aethelstan,CamTCC1174
Aethelstan,PRODL41270
Agatha,CULGg26
Agatha,BLAru327
saints’ lives,BLAru327
Agatha,BLHar4196
saints’ lives,BLHar4196
Agatha,BodAddC38
Agatha,BodAsh43
Agatha,BodEngPoeta1
Agatha,BodLauMis108
Agatha,BodLauMis463
Agatha,BodTan17
Agatha,OxfCCC431
Agatha,CULAdd3039
Agatha,CamCCC145
Agatha,CamMagPep2344
Agatha,CamTCC605
Agatha,BLAdd10301
Agatha,BLCottJulDIX
Agatha,BLEge1993
Agatha,BLEge2810
Agatha,BLEge2891
Agatha,Lam223
Agatha,TokyoTak54
saints’ lives,BodAddC38
saints’ lives,BodAsh43
saints’ lives,BodEngPoeta1
saints’ lives,BodLauMis108
saints’ lives,BodLauMis463
saints’ lives,BodTan17
saints’ lives,OxfCCC431
saints’ lives,CULAdd3039
