Source,Target,Label,Weight
sermon texts,John the Baptist,DIMEV 2514,1
sermon texts,John the apostle,DIMEV 1772,1
sermon texts,Martin,DIMEV 2590,1
sermon texts,Matthew,DIMEV 655;DIMEV 4718,2
sermon texts,Paul,DIMEV 4748,1
sermon texts,Peter,DIMEV 4748,1
sermon texts,Philip and James,DIMEV 2917,1
sermon texts,Purification,DIMEV 2516,1
sermon texts,Rogationtide,DIMEV 1779,1
sermon texts,Simon and Judas,DIMEV 2896,1
sermon texts,Trinity Sunday,DIMEV 4629;DIMEV 3297;DIMEV 3716,3
sermon texts,Virgin Mary,DIMEV 5222;DIMEV 6050,2
sermon texts,gospels,DIMEV 5672,1
sermons,Advent,DIMEV 857,1
sermons,Apocalypse,DIMEV 2261,1
sermons,Blessed Sacrament,DIMEV 5703,1
sermons,Christ,DIMEV 1041;DIMEV 2701;DIMEV 4113;DIMEV 974;DIMEV 2933;DIMEV 170;DIMEV 356;DIMEV 6843;DIMEV 3239;DIMEV 1631;DIMEV 5165;DIMEV 918;DIMEV 3625;DIMEV 996;DIMEV 3228;DIMEV 6733;DIMEV 1837;DIMEV 3174;DIMEV 2682;DIMEV 3450;DIMEV 3399;DIMEV 285;DIMEV 3688;DIMEV 5175;DIMEV 5815;DIMEV 2515;DIMEV 1354;DIMEV 6794;DIMEV 2902;DIMEV 4855;DIMEV 6712;DIMEV 5781;DIMEV 921;DIMEV 1406,34
sermons,Church,DIMEV 171,1
sermons,Corpus Christi,DIMEV 6825,1
sermons,Doomsday,DIMEV 6810;DIMEV 5487,2
sermons,Exodus,DIMEV 1115,1
sermons,God,DIMEV 547;DIMEV 2322;DIMEV 5721;DIMEV 197,4
sermons,Holy Ghost,DIMEV 49,1
sermons,Job,DIMEV 5133,1
sermons,Lord’s Prayer,DIMEV 195;DIMEV 5225,2
sermons,Nativity,DIMEV 356,1
sermons,Passion,DIMEV 751,1
sermons,Rome,DIMEV 4331,1
sermons,Saint Bernard,DIMEV 825,1
sermons,Satan,DIMEV 958,1
sermons,Virgin Mary,DIMEV 3566;DIMEV 3440;DIMEV 3450;DIMEV 3742;DIMEV 546,5
sermons,abuses of the age,DIMEV 6707,1
sermons,acrostics,DIMEV 3521,1
sermons,adultery,DIMEV 1222,1
sermons,advice,DIMEV 3381;DIMEV 2474;DIMEV 170;DIMEV 3174;DIMEV 91;DIMEV 6547;DIMEV 1041;DIMEV 825;DIMEV 4167;DIMEV 5175;DIMEV 6549;DIMEV 90,12
sermons,advice to princes,DIMEV 196,1
sermons,almsgiving,DIMEV 1134;DIMEV 499;DIMEV 5142,3
sermons,aphorisms,DIMEV 92;DIMEV 5591;DIMEV 4350;DIMEV 4409;DIMEV 90,5
sermons,birds,DIMEV 1360,1
sermons,body,DIMEV 5525,1
sermons,clothing,DIMEV 6545,1
sermons,complaints,DIMEV 6215,1
sermons,confession,DIMEV 4293,1
sermons,contrition,DIMEV 5481,1
sermons,courts,DIMEV 4292,1
sermons,crucifixion,DIMEV 5507;DIMEV 148;DIMEV 16,3
sermons,death,DIMEV 5591;DIMEV 4136;DIMEV 516;DIMEV 2993;DIMEV 5911;DIMEV 6421;DIMEV 3521;DIMEV 5109;DIMEV 6810;DIMEV 2092;DIMEV 1498;DIMEV 3675;DIMEV 6317;DIMEV 5941,14
sermons,dedications,DIMEV 171,1
sermons,devil,DIMEV 908;DIMEV 5001,2
sermons,devotional verse,DIMEV 3079;DIMEV 3170;DIMEV 5176,3
sermons,dialogues,DIMEV 1981;DIMEV 5911,2
sermons,evils of the time,DIMEV 4921;DIMEV 3293;DIMEV 6068,3
sermons,faith,DIMEV 1405;DIMEV 1404,2
sermons,friars,DIMEV 967,1
sermons,good deeds,DIMEV 1134;DIMEV 203,2
sermons,governance,DIMEV 196,1
sermons,grace,DIMEV 906;DIMEV 1029;DIMEV 1631,3
sermons,greed,DIMEV 5786,1
sermons,heaven,DIMEV 5185,1
sermons,heraldry,DIMEV 751,1
sermons,hope,DIMEV 2606,1
sermons,humility,DIMEV 6657,1
sermons,illustrations,DIMEV 5367;DIMEV 6751,2
sermons,inscriptions,DIMEV 5142,1
sermons,instruction,DIMEV 2085;DIMEV 1121,2
sermons,judgement day,DIMEV 5487,1
sermons,justice,DIMEV 4292,1
sermons,laments,DIMEV 5350;DIMEV 5349;DIMEV 290;DIMEV 753;DIMEV 299,5
sermons,law,DIMEV 906,1
sermons,lechery,DIMEV 6618,1
sermons,love,DIMEV 3276;DIMEV 1121;DIMEV 5479,3
sermons,love lyrics,DIMEV 1367;DIMEV 184,2
sermons,lover’s lament,DIMEV 3276,1
sermons,lust,DIMEV 753,1
sermons,mercy,DIMEV 5134;DIMEV 91,2
sermons,miracles,DIMEV 6825,1
sermons,money,DIMEV 1400,1
sermons,mortality,DIMEV 5280,1
sermons,oaths,DIMEV 928,1
sermons,original sin,DIMEV 2085,1
sermons,penance,DIMEV 1079;DIMEV 156;DIMEV 5721,3
sermons,penitence,DIMEV 1154;DIMEV 1631,2
sermons,poverty,DIMEV 290,1
sermons,prayers,DIMEV 6782;DIMEV 1312;DIMEV 5703;DIMEV 3428,4
sermons,preaching,DIMEV 6749;DIMEV 1232;DIMEV 6770,3
sermons,precepts,DIMEV 2571;DIMEV 5591,2
sermons,pride,DIMEV 5464,1
sermons,prophecies,DIMEV 562,1
sermons,proverbs,DIMEV 4798;DIMEV 2474;DIMEV 1416;DIMEV 5065;DIMEV 973;DIMEV 6647;DIMEV 1642;DIMEV 6707,8
sermons,psalms,DIMEV 3108,1
sermons,purity,DIMEV 1405;DIMEV 1404,2
sermons,redemption,DIMEV 2085,1
sermons,roundels,DIMEV 2902,1
sermons,scripture,DIMEV 6553,1
sermons,scripture texts,DIMEV 5350;DIMEV 4136;DIMEV 1812;DIMEV 5349;DIMEV 3770;DIMEV 2102;DIMEV 3108;DIMEV 3587;DIMEV 4113,9
sermons,sin,DIMEV 908;DIMEV 91;DIMEV 5487;DIMEV 1465;DIMEV 4844,5
sermons,sinners,DIMEV 282;DIMEV 279,2
sermons,sins,DIMEV 825;DIMEV 753;DIMEV 5464;DIMEV 5721,4
sermons,songs,DIMEV 4855;DIMEV 4167,2
sermons,soul,DIMEV 1406,1
sermons,summoners,DIMEV 5487,1
sermons,three-line,DIMEV 6749,1
sermons,tongue,DIMEV 6629,1
sermons,transitoriness,DIMEV 1417;DIMEV 3283;DIMEV 6794;DIMEV 5374;DIMEV 958,5
sermons,translations,DIMEV 5751;DIMEV 5157;DIMEV 5349;DIMEV 3521;DIMEV 2199;DIMEV 1013;DIMEV 5103;DIMEV 3380;DIMEV 1312;DIMEV 996;DIMEV 2509;DIMEV 5551;DIMEV 4331;DIMEV 5941;DIMEV 5350;DIMEV 5507;DIMEV 1176;DIMEV 4516;DIMEV 5786;DIMEV 5142;DIMEV 6751;DIMEV 4409;DIMEV 6164;DIMEV 6657;DIMEV 1939;DIMEV 928;DIMEV 3428;DIMEV 5564;DIMEV 890;DIMEV 5265;DIMEV 3710;DIMEV 5280;DIMEV 6592;DIMEV 5450;DIMEV 5001;DIMEV 5148;DIMEV 4293,37
sermons,vanity,DIMEV 5630;DIMEV 5073,2
sermons,virtues,DIMEV 140;DIMEV 3494;DIMEV 6075,3
sermons,wealth,DIMEV 5450,1
sermons,women,DIMEV 728;DIMEV 753;DIMEV 6221;DIMEV 6545;DIMEV 3753,5
servants,advice,DIMEV 146,1
servants,apprentices,DIMEV 4112,1
servants,carols,DIMEV 4208,1
servants,courtesy books,DIMEV 2556,1
servants,labour relations,DIMEV 4112,1
servants,women,DIMEV 4208,1
sex,infidelity,DIMEV 120,1
shoemakers,poulterers,DIMEV 5011,1
shoemakers,satire,DIMEV 845,1
simony,clergy,DIMEV 6528,1
sin,Christ,DIMEV 287,1
sin,Doomsday,DIMEV 5487,1
sin,advice,DIMEV 5003,1
sin,aphorisms,DIMEV 2772,1
sin,faith,DIMEV 2772,1
sin,falseness,DIMEV 5465,1
sin,gossip,DIMEV 5465,1
sin,instruction,DIMEV 5628,1
sin,judgement day,DIMEV 5487,1
sin,mercy,DIMEV 91,1
sin,oaths,DIMEV 5465,1
sin,paraphrases,DIMEV 1327,1
sin,penitence,DIMEV 1624,1
sin,summoners,DIMEV 5487,1
sin,swearers,DIMEV 5465,1
sin,tongue,DIMEV 5465,1
sin,translations,DIMEV 5003,1
sinners,illustrations,DIMEV 1625,1
sinners,laments,DIMEV 307,1
sinners,penance,DIMEV 1054,1
sinners,prophecies,DIMEV 388,1
sinners,scripture,DIMEV 384,1
sinners,sermons,DIMEV 265,1
sinners,sins,DIMEV 5999,1
sinners,translations,DIMEV 384,1
sinners,virtues,DIMEV 2551,1
sinners,women,DIMEV 6786,1
sins,Christ,DIMEV 355;DIMEV 6713,2
sins,Creed,DIMEV 2914,1
sins,Cross,DIMEV 2914,1
sins,God,DIMEV 5721,1
sins,Lord’s Prayer,DIMEV 2914,1
sins,Satan,DIMEV 4408,1
sins,Ten Commandments,DIMEV 2914,1
sins,advice,DIMEV 5466,1
sins,carols,DIMEV 1673,1
sins,chansons d’aventure,DIMEV 630,1
sins,clothing,DIMEV 3084,1
sins,confession,DIMEV 1598,1
sins,evils of the time,DIMEV 1245,1
sins,laments,DIMEV 753,1
sins,lust,DIMEV 753;DIMEV 4124,2
sins,penance,DIMEV 926;DIMEV 5721,2
sins,penitence,DIMEV 2459;DIMEV 926;DIMEV 2458;DIMEV 2460,4
sins,possessions,DIMEV 2293,1
sins,prayers,DIMEV 2459;DIMEV 2458;DIMEV 2460,3
sins,proverbs,DIMEV 3161,1
sins,riddles,DIMEV 4287,1
sins,satire,DIMEV 4408,1
sins,scribes,DIMEV 2459;DIMEV 2458;DIMEV 2460,3
sins,sloth,DIMEV 5466,1
sins,translations,DIMEV 1663;DIMEV 3455,2
sins,virtues,DIMEV 4177,1
sins,women,DIMEV 753,1
songs,Advent,DIMEV 3868,1
songs,Chester,DIMEV 4435,1
songs,Christ,DIMEV 2853;DIMEV 5553;DIMEV 3290,3
songs,Cowper,DIMEV 5882,1
songs,Jons,DIMEV 5726,1
songs,Purification,DIMEV 3906,1
songs,Robin Hood,DIMEV 795,1
songs,Virgin Mary,DIMEV 2061;DIMEV 3806,2
songs,Whitsunday,DIMEV 2066,1
songs,advice,DIMEV 146,1
songs,ages of man’s life,DIMEV 5883,1
songs,allegorical poems,DIMEV 351,1
songs,birds,DIMEV 617,1
songs,brotherly love,DIMEV 800,1
songs,charity,DIMEV 3262,1
songs,clothing,DIMEV 5732,1
songs,complaints,DIMEV 669,1
songs,contemporary conditions,DIMEV 1894,1
songs,counsel,DIMEV 3287,1
songs,de Mandeville,DIMEV 2231,1
songs,devil,DIMEV 3262,1
songs,dogs,DIMEV 5427,1
songs,farewells,DIMEV 2500;DIMEV 3287,2
songs,foresters,DIMEV 2176;DIMEV 2175,2
songs,fragments,DIMEV 669;DIMEV 4945;DIMEV 5427;DIMEV 1050;DIMEV 6854;DIMEV 5301;DIMEV 4023;DIMEV 5403;DIMEV 2232;DIMEV 6484;DIMEV 3684;DIMEV 3507;DIMEV 602;DIMEV 2326;DIMEV 2171;DIMEV 662;DIMEV 739,17
songs,illustrations,DIMEV 5056,1
songs,love,DIMEV 4934;DIMEV 277,2
songs,lovers,DIMEV 3259,1
songs,men,DIMEV 6851,1
songs,monks,DIMEV 3487,1
songs,mutability,DIMEV 3816,1
songs,mystery plays,DIMEV 801,1
songs,nonsense verse,DIMEV 795,1
songs,nuns,DIMEV 4435,1
songs,occasional verse,DIMEV 4435,1
songs,peace,DIMEV 800,1
songs,penance,DIMEV 5857,1
songs,penitence,DIMEV 5857,1
songs,pilgrims/pilgrimage,DIMEV 2065;DIMEV 2066,2
songs,political poems,DIMEV 3040;DIMEV 2714,2
songs,ribaldry,DIMEV 719,1
songs,sermons,DIMEV 6175;DIMEV 2188;DIMEV 5553,3
songs,servants,DIMEV 146;DIMEV 5732,2
songs,sins,DIMEV 6484,1
songs,translations,DIMEV 5053;DIMEV 3806,2
songs,women,DIMEV 719;DIMEV 4192;DIMEV 6186,3
sorrowful things,sermons,DIMEV 6341;DIMEV 5904,2
soul,pilgrims/pilgrimage,DIMEV 443,1
speech,advice,DIMEV 3963,1
speech,sermons,DIMEV 248,1
speech,tongue,DIMEV 248,1
speech,translations,DIMEV 248,1
spring,lovers,DIMEV 6445,1
steadfastness,sermons,DIMEV 2436,1
steadfastness,virtues,DIMEV 2436,1
stones,Christ,DIMEV 1502,1
students,Syngor,DIMEV 3445,1
students,political poems,DIMEV 3180,1
students,warnings,DIMEV 3180,1
suffering,Paston,DIMEV 6500,1
summer,songs,DIMEV 5053,1
summer,translations,DIMEV 5053,1
summoners,Church corruption,DIMEV 6536,1
summoners,Doomsday,DIMEV 5487,1
summoners,farts,DIMEV 510,1
summoners,judgement day,DIMEV 5487,1
summoners,revenge,DIMEV 510,1
supernatural,quest,DIMEV 2618,1
swearers,falseness,DIMEV 5465,1
swearers,gossip,DIMEV 5465,1
swearers,oaths,DIMEV 5465,1
swearers,repentance,DIMEV 6612,1
tailors,satire,DIMEV 845,1
tailors,shoemakers,DIMEV 845,1
tale-telling,sentence,DIMEV 3700,1
tales,Chaucer,DIMEV 4315,1
tales,Gregory,DIMEV 4979,1
tales,John the apostle,DIMEV 6318,1
tales,Virgin Mary,DIMEV 4353;DIMEV 681,2
tales,adultery,DIMEV 4213,1
tales,advice,DIMEV 1145,1
tales,allegories,DIMEV 5424,1
tales,angels,DIMEV 2465,1
tales,chastity,DIMEV 432,1
tales,comic verse,DIMEV 2918;DIMEV 1619,2
tales,fabliaux,DIMEV 4213,1
tales,forgiveness,DIMEV 2178,1
tales,fragments,DIMEV 4980,1
tales,friars,DIMEV 6703,1
tales,instruction,DIMEV 4977,1
tales,love,DIMEV 4229;DIMEV 4227;DIMEV 4226;DIMEV 4228,4
tales,lovers,DIMEV 6534,1
tales,plowman,DIMEV 4977,1
tales,religious controversy,DIMEV 1086,1
tales,ribaldry,DIMEV 1957,1
tales,schoolboys,DIMEV 2158,1
tales,scripture texts,DIMEV 6688,1
tales,translations,DIMEV 6688;DIMEV 6270;DIMEV 6686,3
tales,wisdom,DIMEV 4978,1
tales,wise men,DIMEV 4987;DIMEV 4986;DIMEV 4984;DIMEV 4978,4
tales,women,DIMEV 4987;DIMEV 4986;DIMEV 4984,3
temptation,translations,DIMEV 4406,1
testaments,executors,DIMEV 1136,1
testaments,lovers,DIMEV 3007,1
testaments,poverty,DIMEV 6752,1
testaments,satire,DIMEV 2224,1
testaments,transitoriness,DIMEV 1136,1
thieves,Kent,DIMEV 713,1
thieves,advice,DIMEV 6702,1
thieves,apostles,DIMEV 5738,1
thieves,charms,DIMEV 2350;DIMEV 1548,2
thieves,debates,DIMEV 5773,1
thieves,devil,DIMEV 5773,1
thieves,estates literature,DIMEV 4426,1
thieves,exempla,DIMEV 487,1
thieves,occupations,DIMEV 4426,1
thieves,paradoxes,DIMEV 5597,1
thieves,prayers,DIMEV 2350;DIMEV 1548,2
thieves,satire,DIMEV 4426,1
thieves,wolves,DIMEV 1623,1
time,advice,DIMEV 1900,1
time,death,DIMEV 1900,1
tithes,clergy,DIMEV 5605,1
tongue,advice,DIMEV 2420;DIMEV 2347;DIMEV 5910;DIMEV 1070,4
tongue,carols,DIMEV 6738;DIMEV 5583;DIMEV 2736,3
tongue,composite poems,DIMEV 5581,1
tongue,falseness,DIMEV 5465,1
tongue,gossip,DIMEV 5465,1
tongue,oaths,DIMEV 5465,1
tongue,sermons,DIMEV 248;DIMEV 1919,2
tongue,swearers,DIMEV 5465,1
tongue,translations,DIMEV 2420;DIMEV 248;DIMEV 6608,3
tournaments,Catherine of Aragon,DIMEV 3653,1
tournaments,Henry VIII,DIMEV 3653,1
tournaments,Tottenham,DIMEV 4143,1
tournaments,carols,DIMEV 3653,1
tournaments,envoys,DIMEV 28,1
tournaments,satire,DIMEV 845,1
tournaments,shoemakers,DIMEV 845,1
tournaments,tailors,DIMEV 845,1
tournaments,tales,DIMEV 4143,1
tournaments,women,DIMEV 3653,1
transience,mortality,DIMEV 2095,1
transience,mutability,DIMEV 2095,1
transience,temporality,DIMEV 2095,1
transitoriness,Chichele,DIMEV 5047,1
transitoriness,Christ,DIMEV 3927,1
transitoriness,Drury,DIMEV 5047,1
transitoriness,Fortune,DIMEV 4976,1
transitoriness,Woode,DIMEV 5047,1
transitoriness,Worthies,DIMEV 2335,1
transitoriness,advice to princes,DIMEV 4990,1
transitoriness,birds,DIMEV 599,1
transitoriness,carols,DIMEV 1101,1
transitoriness,death,DIMEV 1170;DIMEV 2335;DIMEV 1161;DIMEV 1171,4
transitoriness,envoys,DIMEV 5575,1
transitoriness,epitaphs,DIMEV 806,1
transitoriness,evils of the time,DIMEV 4990;DIMEV 4340,2
transitoriness,fragments,DIMEV 1651,1
transitoriness,friends,DIMEV 1116,1
transitoriness,greed,DIMEV 1651,1
transitoriness,growth and maturation,DIMEV 3366,1
transitoriness,human life,DIMEV 777,1
transitoriness,inscriptions,DIMEV 1651;DIMEV 5047,2
transitoriness,laments,DIMEV 6291;DIMEV 266,2
transitoriness,merchants,DIMEV 1651,1
transitoriness,mnemonics,DIMEV 3365,1
transitoriness,money,DIMEV 3237,1
transitoriness,mortality,DIMEV 2421;DIMEV 2122,2
transitoriness,mutability,DIMEV 3238;DIMEV 3927;DIMEV 5156;DIMEV 4463;DIMEV 2267,5
transitoriness,original sin,DIMEV 1101,1
transitoriness,possessions,DIMEV 3238,1
transitoriness,poverty,DIMEV 3237,1
transitoriness,precepts,DIMEV 2086,1
transitoriness,proverbs,DIMEV 6708,1
transitoriness,scripture,DIMEV 2335;DIMEV 3927,2
transitoriness,sermons,DIMEV 1120;DIMEV 1102,2
transitoriness,sins,DIMEV 4004,1
transitoriness,transitoriness,DIMEV 5156,1
transitoriness,translations,DIMEV 2087,1
transitoriness,vanity,DIMEV 6292;DIMEV 339;DIMEV 4425;DIMEV 6293,4
transitoriness,world,DIMEV 3238,1
transitoriness,youth,DIMEV 1102,1
translations,Christ,DIMEV 5019;DIMEV 3214;DIMEV 6165;DIMEV 4970;DIMEV 5781;DIMEV 1541;DIMEV 6709,7
translations,Creed,DIMEV 6638,1
translations,Fortune,DIMEV 2998,1
translations,France,DIMEV 6066,1
translations,Henry VI,DIMEV 6066,1
translations,Last Supper,DIMEV 1874,1
translations,Passion,DIMEV 6513,1
translations,Paston,DIMEV 6500,1
translations,Saint Bernard,DIMEV 1508,1
translations,Satan,DIMEV 3936,1
translations,Virgin Mary,DIMEV 1726;DIMEV 6115;DIMEV 6709;DIMEV 1496,4
translations,abuses of the age,DIMEV 6704,1
translations,acrostics,DIMEV 3521,1
translations,advice,DIMEV 3347;DIMEV 6471;DIMEV 6645;DIMEV 2424,4
translations,allegories,DIMEV 6850,1
translations,almsgiving,DIMEV 5142,1
translations,angels,DIMEV 3936,1
translations,antiphons,DIMEV 5864;DIMEV 4044,2
translations,aphorisms,DIMEV 3037;DIMEV 6557,2
translations,ballads,DIMEV 5587,1
translations,children,DIMEV 977,1
translations,church fathers,DIMEV 6604,1
translations,conclusions,DIMEV 6868,1
translations,curses,DIMEV 5358,1
translations,death,DIMEV 4790;DIMEV 6500;DIMEV 3936;DIMEV 2005;DIMEV 4895,5
translations,dialogues,DIMEV 5030;DIMEV 2129,2
translations,envoys,DIMEV 6701,1
translations,epilogues,DIMEV 6115,1
translations,evils of the time,DIMEV 6704,1
translations,exempla,DIMEV 5775,1
translations,flowers,DIMEV 1331,1
translations,fornication,DIMEV 6848,1
translations,friends,DIMEV 1509,1
translations,grace,DIMEV 2164,1
translations,greed,DIMEV 6035,1
translations,heaven,DIMEV 4386,1
translations,historical poems,DIMEV 6066,1
translations,horses,DIMEV 6521;DIMEV 6522,2
translations,humility,DIMEV 6657,1
translations,hymns,DIMEV 2893;DIMEV 3719;DIMEV 1682;DIMEV 4318;DIMEV 5859;DIMEV 5297,6
translations,illustrations,DIMEV 3936;DIMEV 6513;DIMEV 6751;DIMEV 2111,4
translations,impossibilities,DIMEV 6277,1
translations,inscriptions,DIMEV 5781;DIMEV 5142,2
translations,instruction,DIMEV 875;DIMEV 2677;DIMEV 6635,3
translations,justice,DIMEV 5722,1
translations,letters,DIMEV 2164,1
translations,love,DIMEV 3181,1
translations,lust,DIMEV 6517,1
translations,marriage,DIMEV 1345,1
translations,money,DIMEV 6525,1
translations,mortality,DIMEV 5499,1
translations,nonsense verse,DIMEV 4960,1
translations,political poems,DIMEV 2773,1
translations,possessions,DIMEV 2422,1
translations,prayers,DIMEV 1312;DIMEV 3428,2
translations,pride,DIMEV 2397;DIMEV 2398,2
translations,proverbs,DIMEV 6525;DIMEV 3364;DIMEV 6708;DIMEV 2022;DIMEV 1156,5
translations,repentance,DIMEV 6612,1
translations,riddles,DIMEV 4283,1
translations,scripture,DIMEV 384;DIMEV 4307;DIMEV 3510,3
translations,scripture texts,DIMEV 6688;DIMEV 1057;DIMEV 4970,3
translations,seasons,DIMEV 6521,1
translations,sermons,DIMEV 6419;DIMEV 248;DIMEV 5781;DIMEV 345;DIMEV 6075,5
translations,sin,DIMEV 2428;DIMEV 4951,2
translations,sinners,DIMEV 2111,1
translations,songs,DIMEV 5030,1
translations,suffering,DIMEV 6500,1
translations,swearers,DIMEV 6612,1
translations,time,DIMEV 5822,1
translations,tongue,DIMEV 2416,1
translations,transitoriness,DIMEV 6708;DIMEV 5893,2
translations,treatises,DIMEV 6850;DIMEV 6635;DIMEV 3275,3
translations,virtues,DIMEV 6075,1
translations,warfare,DIMEV 4982,1
translations,warnings,DIMEV 6522;DIMEV 2005,2
translations,wealth,DIMEV 6645,1
translations,weather,DIMEV 2383,1
translations,wives,DIMEV 6607;DIMEV 1345,2
translations,women,DIMEV 6607,1
transubstantiation,Eucharist,DIMEV 2742;DIMEV 5329,2
travel poems,Rome,DIMEV 1476,1
treatises,allegories,DIMEV 1913;DIMEV 5131;DIMEV 1099,3
treatises,charters,DIMEV 1913,1
treatises,confession,DIMEV 1598,1
treatises,geographical writings,DIMEV 1909,1
treatises,instruction,DIMEV 1953;DIMEV 6635;DIMEV 3474;DIMEV 1596;DIMEV 6650;DIMEV 2517;DIMEV 1283;DIMEV 2859;DIMEV 5131,9
treatises,pilgrims/pilgrimage,DIMEV 1909,1
treatises,sins,DIMEV 1598,1
truth,precepts,DIMEV 6659,1
truth,tongue,DIMEV 6659,1
two-line,envoys,DIMEV 3995,1
unstableness,mutability,DIMEV 3533,1
urines,introductions,DIMEV 3808,1
urines,medicine,DIMEV 1975;DIMEV 1791,2
usury,debates,DIMEV 4525;DIMEV 5688,2
usury,devil,DIMEV 4525;DIMEV 5688,2
utilitarian instructions,lucky and unlucky days,DIMEV 3448,1
utilitarian instructions,translations,DIMEV 2383,1
utilitarian instructions,weather,DIMEV 2383,1
utilitarian verse,complexions,DIMEV 4168,1
utilitarian verse,fencing,DIMEV 5391,1
utilitarian verse,lucky and unlucky days,DIMEV 5269;DIMEV 6846,2
utilitarian verse,medicine,DIMEV 5458,1
utilitarian verse,moon,DIMEV 5269;DIMEV 6846,2
utilitarian verse,sermons,DIMEV 3722,1
vanity,human life,DIMEV 604,1
vanity,ingratitude,DIMEV 778,1
vanity,lust,DIMEV 3680,1
vanity,mutability,DIMEV 2991,1
vanity,pride,DIMEV 6229,1
vanity,sermons,DIMEV 3715,1
vanity,sins,DIMEV 6790,1
vanity,songs,DIMEV 6791,1
vanity,transitoriness,DIMEV 6238;DIMEV 604;DIMEV 6593,3
vanity,translations,DIMEV 778;DIMEV 3680,2
vanity,women,DIMEV 3715,1
verse curse,chastisement,DIMEV 218,1
verse curse,manuscripts,DIMEV 218,1
virtues,adversity,DIMEV 5512,1
virtues,advice,DIMEV 780;DIMEV 3294,2
virtues,advice to princes,DIMEV 1526,1
virtues,allegories,DIMEV 6320,1
virtues,aphorisms,DIMEV 118;DIMEV 4350;DIMEV 3162;DIMEV 1845,4
virtues,ballads,DIMEV 4927,1
virtues,charity,DIMEV 3334,1
virtues,colophons,DIMEV 1845,1
virtues,contemporary conditions,DIMEV 2455,1
virtues,dream poems,DIMEV 6320,1
virtues,estates literature,DIMEV 1526,1
virtues,evils of the time,DIMEV 2455,1
virtues,humility,DIMEV 764,1
virtues,mercy,DIMEV 118;DIMEV 1845,2
virtues,proverbs,DIMEV 1831,1
virtues,satire,DIMEV 359,1
virtues,scribes,DIMEV 3162,1
virtues,sermons,DIMEV 4350;DIMEV 4241;DIMEV 2436,3
virtues,sins,DIMEV 3355;DIMEV 765,2
virtues,transitoriness,DIMEV 3396,1
virtues,translations,DIMEV 2741,1
virtues,women,DIMEV 6807;DIMEV 4927,2
virtues,youth,DIMEV 4238,1
visions,Nebuchadnezzar,DIMEV 5321,1
visions,Patrick,DIMEV 2921,1
visions,illustrations,DIMEV 1042,1
visions,saints’ lives,DIMEV 2921,1
warnings,Henry VI,DIMEV 6841,1
warnings,Howard,DIMEV 2780,1
warnings,advice,DIMEV 5648;DIMEV 108,2
warnings,advice to princes,DIMEV 6841,1
warnings,carols,DIMEV 3344,1
warnings,death,DIMEV 3624,1
warnings,devil,DIMEV 319,1
warnings,executors,DIMEV 3344,1
warnings,hell,DIMEV 319,1
warnings,horses,DIMEV 6522,1
warnings,mortality,DIMEV 4788,1
warnings,occupations,DIMEV 5528,1
warnings,penitence,DIMEV 1325,1
warnings,political poems,DIMEV 3180;DIMEV 6841,2
warnings,pride,DIMEV 5641,1
warnings,satire,DIMEV 3344,1
warnings,sermons,DIMEV 1325,1
warnings,vanity,DIMEV 2166,1
warnings,women,DIMEV 3624;DIMEV 3320,2
warnings,youth,DIMEV 6511,1
wealth,advice,DIMEV 6546;DIMEV 2026,2
wealth,chansons d’aventure,DIMEV 598,1
wealth,dream poems,DIMEV 598,1
wealth,glosses,DIMEV 4382;DIMEV 5867,2
wealth,love lyrics,DIMEV 1677,1
wealth,precepts,DIMEV 771,1
wealth,sermons,DIMEV 2505;DIMEV 2394;DIMEV 5588,3
wealth,translations,DIMEV 834;DIMEV 6639;DIMEV 4382;DIMEV 5450;DIMEV 5867,5
weather,calendars,DIMEV 492,1
weather,translations,DIMEV 5412,1
wheat,carols,DIMEV 6264,1
wheat,scripture texts,DIMEV 6315,1
will,translations,DIMEV 6683,1
wine,contest,DIMEV 6711,1
wine,utilitarian verse,DIMEV 5203,1
wisdom,debates,DIMEV 5365,1
wisdom,youth,DIMEV 5795,1
wise men,fools,DIMEV 4915,1
wise men,wisdom,DIMEV 4978;DIMEV 5795,2
wise men,women,DIMEV 4987;DIMEV 4986;DIMEV 4984,3
wise men,youth,DIMEV 5795,1
witches,translations,DIMEV 2373,1
wits,advice,DIMEV 4199,1
wits,carols,DIMEV 5274,1
wits,will,DIMEV 6036,1
wives,carols,DIMEV 6874,1
wives,marriage,DIMEV 5302;DIMEV 6874;DIMEV 1345,3
wives,women,DIMEV 1937;DIMEV 6607;DIMEV 132,3
women,Arthur,DIMEV 2618,1
women,Catherine of Aragon,DIMEV 3653,1
women,Courtly Love,DIMEV 6134,1
women,St. Augustine,DIMEV 3923,1
women,Virgin Mary,DIMEV 6780;DIMEV 6781;DIMEV 1496,3
women,adultery,DIMEV 5467,1
women,advice,DIMEV 6798;DIMEV 520,2
women,aphorisms,DIMEV 1902;DIMEV 1438,2
women,ballads,DIMEV 4927,1
women,birds,DIMEV 6542,1
women,body,DIMEV 5467,1
women,bookplates,DIMEV 3530;DIMEV 3532;DIMEV 3531;DIMEV 5705,4
women,carols,DIMEV 5034;DIMEV 2512;DIMEV 1093;DIMEV 6384;DIMEV 4826;DIMEV 6781;DIMEV 2497;DIMEV 6033,8
women,chronicles,DIMEV 5958;DIMEV 5513,2
women,clothing,DIMEV 6545,1
